Id,nsfw_score
_ppo7gXJh9A,0.017613512
gjkYDiXgN7M,0.083355807
N03C5eBXmt0,0.847575724
GgePL11_Hvo,0.000149957
XBNrvp2Qz7c,0.119111784
7q3wNv79i8s,0.294396102
yZD2HKmuGL4,0.077760503
4oGHIWpu1jg,0.079392053
2Tn7R0lWhrE,0.007531054
RMswgg8FHjU,0.457513064
wArfRL1acYE,0.074742176
SXKVwVOBUJ4,0.008674624
4DLPXZ4P5JU,0.009233348
8kuJ2qYO5Ps,0.655196369
GueahAj8Q10,0.188520953
wBHFgxmRObU,0.118735008
XBvFhxxYw7U,0.643857062
sn3sjstJKYs,0.215188146
TxmYTvmcT2g,0.009946665
ExYsGRxhIR4,0.061650123
6dgtZsVH0jo,0.001977635
lSeaIl3Bd34,0.823035061
JAuzA5jR9Do,0.000129019
v4ruMWYIcTo,0.021551671
sLrjFsaU7W8,0.189974532
vw5WQitM4tU,0.410326332
yYMa0RHFGcc,0.952581048
SHRBUDgso2A,0.013953801
a1lih9zJlFs,0.053575605
MgLol2GTHz4,0.040462926
j6tI_0RCRyU,0.041574799
__M1ilYqtkE,0.337682277
WRxl7YGAw5c,0.052401334
8l57IsErJy8,0.000990018
DHAB6_dI9Kw,0.001216794
c9oPPeSnZu8,0.008024784
69ITsW3zBdU,0.029102813
lheGMr8RTfQ,0.004361688
JlhX4fvq8oo,0.542897701
hXOTuj5kheg,0.207895711
kRI_dl7OFQQ,0.036448743
cxw83vYgJpg,0.212687925
GyJvDg5P9SI,0.003765961
MHyt1w6P538,0.001419515
_CZNmHtLpxU,0.557999313
37oD3jqBGtM,0.009597393
vxg1x9h6Hn8,0.005014983
XlDtLSZKf2A,0.007641046
i3FLHY3lnDk,0.000120853
YaoXiepHyys,0.028081661
J-E-igLH7kA,0.140767783
AiB2YRVbBpE,0.053093378
c9ZEjJxZBi8,2.41E-05
GYimEzOHPU4,0.771961987
O7blZlB8v6k,0.132691205
CFGmi6UZvIA,0.160506874
kvEqudRp77M,0.041306622
WXQSNBOkY0g,0.068486854
B66k0YkpdhM,0.122364633
dqsZbE7Hcc8,0.013446771
b3-gDMlU_U8,0.023243798
QPnhGOjAWcM,0.51273483
vr7_D_uJD9I,0.090600766
hAi-z9aIRXg,0.027514536
hv-BWbIvenU,0.006821247
iTGBazASAAg,0.062528722
bwFeW0FoZso,0.005276747
krSSx4lLgQc,0.110605612
UQBYv3n-mOA,0.023168763
TjUblvHSDBQ,0.352495611
UzeAlsTmcd4,0.236240804
2MCHqg5CUog,0.224486247
Y0mu_wFJPZw,0.202980489
sbdq7T-6WOM,0.015855484
SImOJ4YoRlI,0.308461815
zPlq7HToDCM,0.000992693
g-AY64W3c9o,0.201852188
nF6CPrJzm8E,0.07432875
vcXT6IxNij0,0.000109152
RFJFVT52gBw,0.010629278
Snz9hyQNX50,0.012212688
UMW3jqEdSgA,0.779127538
qcyr3a-N0wM,0.004165805
RTdf88tpiPc,0.205509484
p6tGAynjlTg,0.196468696
OWws2w0gF_I,0.148287579
IXLhjNrBPPw,0.880911648
sorJ83Bt2cM,0.026403263
Y74Dabs0Kxk,0.001540086
vTJNYZ4RUeI,0.016270965
wTJNoPi5vNk,0.002481913
kWO2AtJPzcs,0.001119736
YRoQAl7Wx6w,0.022063591
lyTGKEtrVsk,7.11E-05
lvddC312Vas,0.017348338
4HsGDB5wLNM,0.070535548
LQbMzl-UnNg,0.2674793
su0npCcdwIU,0.078490011
IE2WbjP_okM,0.049088415
iJoR1ynoJPw,0.007607907
QP7pTa25pio,0.050767582
b-X4BdY-rsY,0.010807875
J4OxNifU6O0,0.007875611
OmATUc3Uc8g,0.028008483
rE1S0WAr8VE,0.100692712
8-GJBi_s6DQ,0.25338918
EII7DiCp0Bo,0.014987144
gDM7MUTzSAA,0.44359827
su8Ppp7GWR0,0.202869967
ufjUVoMfw2E,0.181677386
kzOt--zBOg0,0.144356787
F4ZLswS9bvM,0.31522733
Zkm_h6knkYk,0.933180094
d-bxLSQUeZU,0.090037204
sAWcnOG5Lio,0.003256663
QPK9MH0tKqY,0.287818164
pYC3b0JJyJQ,0.010231253
JhgEM3N7vQE,0.002448408
Lh0qjdlnfeM,0.298841655
7qVXbtUOsWs,0.065297186
QYR4nHveTQs,0.0360853
0ccgBzPCCT4,0.287769139
ZKqRGMHTyFQ,0.242516741
70E2LRoTL3w,0.478098154
qmxtAyG-QCI,0.003374607
QqLC-37UGwA,0.002389309
Scg6iIMYDA8,0.080366313
u1pChl6g-dg,0.079907708
5Js2aaiH5Y4,0.764114618
qlubOWtwipA,0.000134613
7pEejwtgNYY,0.001405976
XgGpJBOwbkQ,0.805995941
ltgiqWiFDso,0.114139557
sUW5L0WnwcI,0.019245768
auA1_FsBkQ0,0.002761864
cHm3LQ8_ohw,0.009830116
CDzH-_161s0,0.008536216
jlW5E5VtekA,0.01159116
RizhQmiuqh0,0.090523235
bGGllI1hOe4,6.75E-05
S03fNeaPgEM,0.100546598
X4gEmbmj_6I,0.072499707
nH7W_Gr26WU,1.21E-05
mTIV_BqTRqs,0.005291241
eeicIBO0Imc,0.599972606
i-vznDQSTXQ,0.732277095
3M_xrgwO6Js,0.005715454
WGsnnz9Iv6g,0.039288256
Fgla95X7N18,0.814423859
wW-LbQtHptI,0.617219746
ZyGSlxVhLRo,0.151682451
NZNJdFBlqnE,0.044220269
xic2U8QR0DU,0.003808961
9WjlJ6ZnkNw,0.022577919
89yurmOB-fY,0.079798602
uAJsXk0_YrE,0.125028372
G8B4aM3khys,0.002624579
AlyBt5cqM_I,0.816473722
KEnnzWDJjU8,0.100498959
5UNuHIiTU68,0.047442246
uBsKzBPpEHg,0.01279677
uBHTlRY7FtI,0.012713499
SYw7Fod-kyk,0.007278913
ACwJ7FqxgJs,0.001320486
qLvt0Ks9xYM,0.008320518
D9WWUhvktqo,0.006480025
EKhjIlfFKuk,0.009720426
aTQolb40MRI,0.273210049
r0zTrhmkCHY,0.003232836
bdHeT3no5oI,0.02098258
p33vecf50bU,0.002421618
EFmG3jurSj0,0.003192944
MPgwHOPlIzY,0.08489123
7wFv6jR9DX8,0.003698097
I2dSJhd3FgQ,0.008050266
4dWiN3Qy2Dc,0.01152319
oDSReL1VIqw,0.000908163
LnoZLGMCVD8,0.011478256
_j9qEBaxJK8,0.000846112
_NzjW1fHpXY,0.000626933
QS7Zro4a2d0,0.00772461
Qt-QLBrkkgI,0.007811461
72JxnNkQwYc,0.075236365
cgYFJWCa1Z8,0.000428373
t3coS4gL05M,0.034792744
0K054G2vCEk,0.000739551
6G6ILgG6Yos,0.21211344
S1ULF7JrWFY,0.361103237
YVQQZnuRJuQ,0.727106452
NSIsAG0mPTc,0.046126354
kZukxujvN_c,0.017587714
Kt6ArsOM_cY,0.135487303
pNB9xd46q7s,0.003989719
wdOIJ_us3iI,0.001070634
SSKkBtAnKh8,0.012638413
ODdOi4Pqvm4,0.01538132
Oiw7X1Uo0O0,0.00914361
KcqdgdLG3N4,0.073128194
uvJK-jH2jjQ,0.019510102
WKrcA476NVM,0.001469769
ppo4YUu-oRQ,0.119126149
dj4vezQ5V6c,0.032930158
69FyY8ZJnrU,0.017334452
iKwyl2HzyVU,0.151258141
B3RhccAyrgE,0.498920172
VPAdbGIUAq4,0.019637499
QWTC185iJPI,0.009011844
q5NyB2zRH9s,0.004704256
tpLKdV9PnjY,0.181860343
is0atkpZkuI,0.005969823
ieOBgn1pfbw,0.023078488
p_ist4efTto,0.006879831
2pWx7RPJkxc,0.104724824
cmaMSZDTaOk,0.015455816
T7Eq8-OF_Jo,0.004237917
-3HFoo6boJo,0.008322639
HlAe8dfXP6g,0.004084982
JGchBiGbaaI,0.780314744
LlScmWcWTek,0.000271315
KxFKzqE7Y_E,0.360940814
3h4hgqPnzgo,0.0048137
UHMNFAHkSdQ,0.057284832
gD-8Ol4GOho,0.045623884
yqAhgUBh_ZU,0.001766161
w5uSitBwAzQ,0.138379455
Fby5zxkd4VI,0.000708823
G5uRg6OpFvc,0.043362912
Hq7CfKQGO5Q,0.017041987
8ggHok9pqdE,0.025474016
2bmCwcP3Zxo,0.010752622
8MwMuTOqSLc,0.78258431
ZDdTdGZkheM,0.02424694
ndMrjvtzExA,0.001019689
UEgqYm9ImuM,0.006667901
p450j-PJNmI,0.053092562
TkSxsUtJuZc,0.073483601
_kJuLmO4edg,0.098970614
L5S98dybbYo,0.049968619
2LcCRF-B8dA,0.003571176
1VTZ_aT5nBw,0.002812589
BVrtr-zO4g0,0.54719764
A2Ym3G5gVO4,0.001649039
VJ5bj3Lw_8M,0.010846402
LtG8u-5g5RQ,0.001092054
HSu20klmoWg,0.3934111
YGP188R5hPc,0.522889137
eWhiIjmZMmY,0.001268142
sJBzgzJOOm4,0.66114825
hfmY-SXoGQI,0.003003977
AOj5pkilLvI,0.01216981
LFSAyq0EJb4,0.106256045
9phi7GkuglU,0.00129157
pTFEJP6Mzys,0.000476647
cJHarInFrjE,0.00296194
DW2clf9FxR0,0.019083086
vsVZpD3v_5E,0.011244545
E83LrEsc5hQ,0.087323591
ByPJAhScW3w,0.185994089
FkReImZJ-1I,0.000629538
fhHJDJjkaQY,0.128402114
OkJFi6G7LCM,0.040972527
HvYvYyhgaKk,0.492276877
V8gvxSpjRZI,0.000550412
9bLVk0kmdDI,0.200051978
wNmmz0mKE88,0.148637339
686F6FbHiXg,0.006373482
qqHYScx0WFs,0.020308595
7ngOe0z1k18,0.177753612
rk4luRgwZGA,0.118316285
HnfHYPo8TgY,0.007496246
wyT9MIDV4W8,0.069144689
kTIaDfDtqfE,0.115201645
CKkMeMxp-gs,0.233152702
euDqFuI8mCw,0.004786296
kkuwRGuHG9c,0.015389354
36lO-BJUcAw,0.005994929
tpCRX901zNs,0.071213603
AnBkJV-JDo8,0.682947338
cSLIkMKJr2Q,0.002276088
sS5a2jv2Szo,0.000274836
b6SON_ldBRw,0.022129038
LPwAwngXoEc,0.017475598
fJkj-agOF2I,0.016739115
fMnR7BlSlrU,0.089538254
JsJCdO2PcFE,0.026564918
EFoXJfAgFOQ,0.027305691
piPjaYpMLTY,0.02360036
EB_EfXUbFK4,0.037119158
9KZrUP1pjSo,0.026794262
NADsMhX9Fwg,0.278993845
mtPhL8N6GGs,0.001446088
itag_lEaHw4,0.003397673
lgr_z3HGwn4,0.062997505
FIkcStEhPi8,0.009201933
bdhB4WzHMYo,0.017443424
1lgHyiWoBSA,0.006179868
qRZzwhSFaDU,0.04114164
J4-02FRDd1k,0.086115502
ewSVgzcP6h0,0.007604527
9fDez6cIjpo,0.000195748
je50FmY5p64,0.248947278
afHMQfu9PTY,0.008482684
o5o68viN99U,0.000518118
87rVU8xpCXs,0.029683072
5aNa8EjKvUo,0.005460924
3u2_3gwr9BQ,0.020906096
-5UCQicPnoI,0.002235638
mSLRnc0qlHU,0.049713358
8D9wyVnZh8c,0.001801019
ufp-lU3EhUs,0.061455473
rhQyIJ-FqFo,0.002653892
0ZEj9VwC_Lc,0.109413497
EG08jtG5wfM,0.035351962
8s9pKhdZKtc,0.001587287
6noljJJPbpM,0.260295302
TdVDjEyp2bs,0.005104308
ue0NNj4zwZ0,0.014747059
HuKM4nMnEhg,0.008727582
OgSqn2VLYTU,0.001487587
bfopckvQcpg,0.04327292
IMmqS2v0864,0.579985797
mSJ5dmODQRs,0.066523105
h2wiTJWZB1Q,0.387347817
kAvbQYF_2r0,0.002523596
eygSb5ZKOFc,0.008031869
5h6wCIHlMS8,0.000738367
pR5VECdhI_4,0.010518068
yHA0AcCgcTU,0.018885743
ATw2KwocekI,0.000431372
1OGd4DZhCMo,0.05195995
5kxSgf6YWZM,0.105513655
nqJ8l-k2VTE,0.112256356
hyL9pXkD384,0.052670296
SJyRbsQfDLg,0.07787548
336aKl1DOtY,0.006996526
O9bkXyvj5Z4,0.221989527
JVvQUP94oIA,0.069482401
dlCajGkTOZY,0.012542027
9J6KMl6Wbhg,0.002292165
MqZ_rn00BXs,0.006955349
uXZdxDkjv0c,0.000364367
sFqglsGZoWk,0.35543862
TUHBdbtr8Es,0.00280114
xr2GZivPRj4,0.05661663
WwtEip9Xjqk,0.015212847
CgOk51jbnhI,0.216702297
2WbXt87DV44,0.008495809
lo3beHJvqTQ,0.000847143
Z3OZ4v5cXak,0.159410611
kJ4E1MOFuDo,0.011446034
AdCicGKwLMs,0.525593579
1VzKcHRqKbU,0.104896985
DRewf0mIKWA,0.004505607
bW9Y4S9dyeY,0.175657928
sKYfZCImnJg,0.002281042
ktgq5RUstaA,0.01071897
uwSQGlzMf-c,0.027620621
JmEUuzZHjYs,0.002482494
_cLMgTUMpSE,0.009869603
i-Qr1Y49XPo,0.414411813
f3C-4aiWLUU,0.01802469
UD4Tz3o2tgw,0.033546869
5TPOcAhFByI,0.302525312
0owr2apbVtw,0.015613903
RNINcDd1j8o,0.005226124
piKYBDMXwGg,0.017992115
eOjaKDSlBs4,0.564731598
_rQIWGgiTTw,0.000842234
IrSrSakiZro,0.028935043
mjbASv7i07w,0.02355534
WcLfz2BdzOA,0.039481819
Y2umwUiHcu0,0.002385277
LpogSln-Hjk,0.262238592
qequjQGLqI8,0.013643251
20pTayX5_O8,0.077742182
y8-YWnV0amg,0.030834675
mRxGkp2DPWg,0.00050652
ZDGnvMPQZ8g,0.045761179
7pyR7c4y3e4,0.021326989
OC0JDnyVBO0,0.14282389
FzNaAgIHlls,0.115281232
_4j09wjq_Rs,0.017617993
dzASCzfitzI,0.167637974
66VGYZYFKFE,0.041276362
Oi-aatyFo0w,0.008133736
ldjWlV2FlyI,0.271140546
gYGtXVIGlYw,0.652797282
W7EuzrDcfTc,0.065466538
sIiWGk-VJNE,0.053460486
EvRbpOlXG6g,0.03368612
od97rmYxXMQ,0.014256159
qClxjiZ5t5g,0.006510639
7rjABhheYrU,0.450190037
QD8h74jmjVk,0.037985887
YVoG8piXXvE,3.77E-05
MHWUApc3Lw0,0.571772933
9uAbQUhHyaI,0.00181129
y7Corn-X98I,0.020613568
ZvSLaax4Xtk,0.39158079
0G3by4hGjls,0.012688039
UTy0IPz--9Q,0.133768231
1A6qzV3kmqg,0.008385685
vk5LMn-eOsQ,0.003087801
vkrikEHSqoU,0.00369518
43cfMcqX-qM,0.021483334
GljYRW5bkUg,0.109926634
VEgsf5Op24I,0.095424518
qF2_XebPDFU,0.009522081
ZjGSW7zQYEk,0.460162133
rch2swo8-UY,0.018642666
7cIbwkQtdG4,0.001349467
4DNSY8S_GJc,0.038458485
_gBFvYTXIlg,0.504519224
qG-Bqx_lC7Q,0.029582558
g1_N8OJkQdM,0.055779677
0m-eOg7ll2c,0.019993875
S680BhQxMng,0.010388678
P3ue8qXywDU,0.08004728
3c8k9PAEJtU,0.06106928
RkOcvLgnGyo,0.001170211
o39yZo4_XIQ,0.009578136
C0Gk89wqyo8,0.04579952
VGCmF9ySMTQ,0.457227081
C_R1tryRJuw,0.001432895
BbFjhFTqKRM,0.000706244
rPH8HHjn2uo,0.012703616
kE84-JUXWzk,0.005667626
xZPZq1RL5D8,5.36E-05
8fn282k4wt4,0.047016539
6G7dZGUyeW8,5.91E-05
eQGzOc898cE,0.003390569
oT0Y4c7zZcU,0.027593279
MHmfnxteeZw,0.017698459
PEPjL6pyico,0.029673997
zAr4E5AAoEg,0.098904371
DF7Rf2Iv4x8,0.014344937
m1Dp7Agmuso,0.035894573
5muuSScT32A,0.00270284
4UI14FOohl8,0.026991937
mEwmJZK0Q2I,0.921824932
JI4ecPumavs,0.003492649
bHCFFAhh3cc,0.050852578
ULCZf9N01z4,0.266711742
asn0sasChi8,0.101531751
T7qLx_G3IKo,0.044690844
snjPGOyGquU,0.005451604
UEdNqi7rElY,0.085119136
Muooc9RewUE,0.001718393
N20DDfH2mv0,0.352380723
Nv45AxcHW-U,0.025661392
2OrxaJnoAuo,0.021350928
QjQJqELzzok,0.411466867
Q1RHbGUKMyE,0.022502277
r_NEaN3sgC0,0.203697354
dB4-gb5KMj8,0.000133103
DRzSqHsIjmg,0.003740353
5QOn2WYuOGg,0.01297297
piqaiSYGmNw,0.022493571
CWQbQkecH-s,0.073595554
AR1pszjoGZA,0.000925314
gfU19GUOKmI,0.066240378
nl__BENyk8w,0.008688479
qkQcS1-46XE,0.007839441
TFGuptRt188,0.000636984
LMfzNOAezFg,0.02817058
ifWxzBcUg7c,0.007759794
Y-xR6-woxWM,0.000310752
9BTLOwRYL-0,0.005431887
JBG_FgPcZqk,0.001763226
EIJ1I_W1LLE,0.042466436
8SR1zh8iiDM,0.066510558
y7xIl-8KPPA,0.004336675
iSfuP42TTC4,0.056959029
mo4FdF7GZ_k,0.020781131
fT-j5j_aCjw,0.03024362
aVMVSJWSaAg,0.714187205
pGxG33dRwE4,0.001216149
zBlW5FpZ1gs,0.000152363
6Uj7c4bulmQ,0.121874072
NF22baSt8IY,0.271621704
OMujFSTGya4,0.023131365
6SSAHMPv4pI,0.00098576
3Qlv8ljqi6g,0.141289935
hc98Y1edCAY,0.001092552
O10LoY9Fkis,0.011601368
0iJO7si8rAQ,0.02198942
NvsNC7GRpDk,0.028485132
odFHB9fQNMs,0.007479243
YAplTDaA7_k,7.43E-05
E4yUSZ3j57Y,0.033009607
KfAUimHArjs,0.079691216
B7N2CIGfYAw,8.34E-05
F9N0jln6BII,0.135267004
x0y0XrpBFPc,0.005606643
YiyuOuqAsh8,0.003427659
AZfBtc60lIo,0.062860131
5oSd75L6k-E,0.011708195
QKd4Jd2bYz4,0.286810189
mDycuHFECvI,0.097873501
ugWrhUwOqJo,0.028237902
FQA-40MPamg,0.014062999
DfnVf9NDjEU,0.164011151
kyXwpvm2ZHg,0.034490023
3MOdNmRtSsI,0.082429297
YJ-g9FRWn6M,0.977244496
N2NOZxr3V2g,0.010358468
BParjcdmfsQ,0.030818194
bvY9ouQH82U,0.026856342
s-TmVKnNWas,0.051900111
1xqsuNeZcmo,0.051927987
ccsyLJ6r5UA,0.003082621
3g0C9O0TdPo,0.041280348
NviGHP41G68,0.049909167
uLszK8_pa3Q,0.073125966
nxO5mSu4tRU,0.032159872
8bF9o_QdzEA,0.263643861
VCyhBikmBao,0.00517376
BOUffDvUmpM,0.837433815
favhM0PmoUk,0.037515257
bMArkTn3Xgo,0.039708551
2UwSTdppw_g,0.182662994
kF2IizseIJQ,0.004096899
Y7q3Tpb0KRY,0.051142678
b5qcG42RFOo,0.403040946
OAW8WEm0Ss8,0.00251596
x1eS0_pmFS4,0.002369341
8TDwnKOgJhI,8.23E-05
LBiH616dfIg,0.008998354
8bFGuQ0fN0Q,0.01349796
qvh_-BXbu50,0.027357755
E1G4JntQG64,0.002561217
3qnwWBC40yk,0.17234093
iGIKA2PdMUo,0.324414849
4h57wu9cjmw,0.146416992
Bq0GeTvJIQw,0.086025961
fnNWPcC20WE,0.113012873
vPkpZRT4a10,0.006501075
_3WlsHYopKA,0.597735643
sBsKYCDM0DM,0.07054171
0xob38x6ceA,0.011354925
1uQ9KW83bKw,0.001747184
7FdVLl13XlI,0.002359361
ZQWq8fSNqXI,0.112536557
C406S5ZWLb8,0.006357188
BEZwLSgdk1s,0.002438001
F7zezz0PCcw,0.028321803
lkSVZ9HxDt4,0.001134578
fmX5zKFEzQU,0.001214809
1NEi7ZaG39I,0.334087729
9qmMv6wK50A,0.472770482
YcO-6kpD5rg,0.004771838
4l6S56yGuok,0.082292721
Sf17XJ87bN4,0.017876754
SZKzFzqICbM,0.282536656
v1H8B0zyO2k,0.020752216
gAsdT_Oh1sY,0.004508605
Iv90V-eN7_w,0.003824781
WyGrzVnuw3E,0.007860685
5WIuN2wmwdk,0.005151733
blbTLa26NeQ,0.004750968
Rt5GzXV9V_U,0.047414437
1CN3oEAi7DU,0.002352478
2Pw9emcLOSs,0.012210203
KL2LpllnB-o,0.008372334
MDTS74d_GDc,0.000748454
NSxhhzzyMCA,0.004005618
Evd5vOnKIto,0.004188834
ovq2ciNomtc,0.015422763
JGupAkCZyvQ,0.102720514
DeTaUC2pw5I,0.488461047
XcK306bF2r4,0.03886497
m1UNw3N0uKY,0.010414553
Bvyx2u3vFE4,0.01690582
KylQmtrIPAk,0.121178508
B_6fv8h8Vck,0.051338445
8mgtYebsRLo,0.007887958
QVtOJ8T5g4M,0.844982982
B1dYNxu-Bto,0.142757744
p7p5ADNhDzw,0.011654609
tiCwLJDWQ0Q,0.001449908
_dM_2E8QDx8,0.034965858
oDYekNMe66c,0.014324678
J8MCrzdu2zU,0.000920629
SkuXlNMCF64,0.004552023
olBF28NTnAQ,0.394796401
5nOCsvehaBw,0.646541953
kPk1hAX4Je4,0.21134983
pjNaVcASUFo,0.039016545
1doI9CfY8X4,0.234699473
78tWglaxkag,0.744139016
vi3mH2ODMMI,0.00671413
ieevPBrKzz8,0.010000901
IJ3vObsp2_w,0.001535887
0Ib0k05umMM,0.01470255
1e_m-TbQGb8,0.008518916
fzn4QxSBFAs,0.057533443
796h4--yc50,0.052731406
3J3AUP4z67g,0.443884939
vQoL3gLGyAA,0.005577264
81eo6gnbaW0,0.020684609
rfbD_1ziOsY,0.253958881
rS1qMt9W_zc,0.093226485
xlJAKo5W8aI,0.594320893
UBtLydm7Yfc,0.038445882
VyeGj0W8n_Y,0.069313034
A1hx64JA4Pw,0.474564999
2c3zcXgh3Ok,0.086275615
ILF0GTc5Jts,0.012598798
iNjxTBsydt8,0.021282405
1xwpQ-dXpNc,0.081555679
oV1WklsweHg,0.031017093
5M3hS--_fvE,0.012938041
1UbYFI0hqrg,0.022750396
xwapBthVypk,0.230166554
gKtOOt5ahNg,0.669881701
L7xRgUiXkHE,0.041839149
KXzfu6LqQpg,0.000936771
fHKh0qf79bs,0.004272377
nlaLbxJTCQE,0.081061475
ej4VdVxI6wY,0.039474308
6mhLhJe88k0,0.001931509
xQ_ok5UDZo8,0.000903198
OGPxySsj-e8,0.00539436
OzML7jdr3Ks,0.00303725
zc03IVFdSVs,0.005091836
vlPHAGU99TY,0.192134023
J020z8mk6UY,0.323720932
wWermX1gFhk,0.002460074
Rfx90vtTxCA,0.024613647
9I_X6636sX4,0.000819594
EmRMEC6ETbs,0.004841425
PC1zqZW2EnU,0.284543604
t71WsmkB3xw,0.016133547
TD83LTUSnE8,0.024467621
SMs378lGgx8,0.005154628
0w0brM78kVg,0.141174018
i1jQDFssRCM,0.008369667
7N2QGUmDWFI,0.001043665
AzHQCwqhv40,0.028833149
Fol2TUbUEb8,0.219039142
-39nxgXWQwQ,0.002280003
MSHyB_y1uH8,0.702473521
d26vfdmbw1M,0.100583009
z4JF8pr2P7c,0.012449436
uw2Gwakvxwk,0.012800964
v33eVxcHT-s,0.029002605
DtzXTEZDOsY,0.008500043
wY7MHZcZbI0,0.052603982
2rLJfTC-T1k,0.005492194
fKC-hNBzL4I,0.680371881
H5fVpgvG3Rs,0.002185612
rqGSI-5-2xc,0.113584474
XQ4Yqn1R650,0.950829446
aeaY8oQriTM,0.001297962
MRckgLT5Ytw,0.002382417
Th6Gmdqsizo,0.6648103
DysvEQupfSs,0.981725514
3JTGzD66oVY,0.001547989
SCy7Tv16G9k,0.039393522
s1LSJ8P0OaU,0.001152125
PMVAMKtF470,0.007423269
Jeg5jzcqrfU,0.775152445
0lENZ1ftp4c,0.004304286
dDRiPLPzUVg,0.002073017
d49WYriH0E4,0.017881736
pHTDARHgN2c,0.015303624
ARgUbASBxPs,0.278294116
6vQRZbtwxU0,0.002068308
1WWk2PzvWpU,0.052476492
02Hohp-kVGI,0.003030163
B31WpLqZeuY,0.01475333
4GBquWP4zlk,0.010371132
AI9QtCCnpsM,0.080899052
XGvIm3rR9Fk,0.575605214
AfSHjer5E08,0.067242019
B2PXK-ajp6c,0.069297165
MVVDX3SHyTE,0.866640627
Cr3W4k59HYc,0.00495851
SsZwspyt8HQ,0.009828287
xeCHTRLlogw,0.122254379
knUH43oj8LI,0.159438461
kqSYcAf8_M4,0.425518245
sAODWAu346Q,0.008856814
u89j18LhMvc,0.201167554
WFwVrxaKX4o,0.002233829
SKG67SJTR2g,0.012954317
JNzUeahNtEI,0.030994471
r6IdKjL67Gk,0.00081182
EAoOEdb25sI,0.003456567
jq84uU0mCf4,0.004758613
c8rYe4bWafk,0.020218747
mpEDnRroZSI,0.004190749
qAWTDa3BLTo,0.352800131
tBtQqbVmZmM,0.184575528
7Ht7m-TMCWc,0.000439893
c55X1hKbwQY,0.759213984
1QSiq3MqOK4,0.1502738
tkRYKD1GBT8,0.024576619
DWhjPvF0Pe8,5.59E-05
yFfZbugbkhQ,0.159322292
wKQQ1NskQt4,0.008482176
Nj6WZVYu-r8,0.057460573
cqFGYoRgZjg,0.000624296
EzXE2-Uw08E,0.008865537
Yik1BGgvM2M,0.0293066
5KQwlEJF0_M,0.001517684
lxkg3sNBFVE,0.000333818
OLheXOKlUCA,0.020339137
uBtnrOoHdxg,0.018690655
R3sF3OdzFMU,0.876195967
Az4b54gckCo,0.67528826
7ac0ynPvfqE,0.010195445
mnnhhcT2I9k,0.009027977
Sk9J_fsYOdE,0.102612808
Px4CA-CFuBE,0.076748386
oLV1Rlbua8c,0.252021521
gOz1QhQN3xI,0.021626528
sad9Rqtvr4M,0.236387208
KQxY1ZYV1rA,0.001475276
WPMBK97RhAU,0.005393886
GOLdGHZlS5I,0.011567295
iXkqy3nX1sA,0.067426004
5_rzIgE-iHM,0.038529024
tv_GHbfnk4I,0.224976569
glEflJZU2TI,0.119538657
aK0Om0lzj1A,0.098283663
7ll9_vnPycU,0.01698597
pRf6iDq5EI8,0.022326337
gnY6QiqMNKk,0.006785605
jeiMUbHQxWk,0.384941101
Y01wngTsMjE,0.088452093
sR3jS1g1dZ0,0.983907342
zsyl76qHY88,0.039950717
coy9tF5PidM,0.037170984
8TOIWNAVADw,0.114284068
rakrVjU9XSw,0.000936225
yl-2ph6mUwU,0.056439508
tf4vTYyq8hw,0.185211688
HefQWWxxrRY,0.011784716
BNR8cGrQl0I,0.041904919
KyP2kNIdIIk,0.369796127
Sh7y3p-CQQU,0.022529898
s8t26XN0Yj8,0.007826279
HVxxlk6xcWw,0.172974378
obvraYTWuCU,0.337894291
j7f4mZ8pDEs,0.605261087
altyeWetH0k,0.07372427
MCJrFhSUhR8,0.071545005
B8FnwgRAg9o,0.514692068
8lV3HsIyR6Y,0.002075461
f8GJ_VWrymE,0.371442527
zxprGU-tfrI,0.515716612
PWUVuC3KMvo,0.89395529
4lTZ7J5Ot7A,0.000187395
CDDcXx_W-Xo,0.085642636
H9MGwA5T-YU,0.010704251
nvAGqkjQKRE,0.005565885
9O5PPTNiKpY,0.752908587
kWwL9j4hIcE,4.61E-05
1H7f2ZLZi7o,0.216946557
6gH82FGSQXg,0.11734046
8uMCXUNf3Hw,0.003608272
spOfZ5vskL4,0.250533074
GQqifotr3tg,0.127424285
Fplif6QefMw,0.004379503
psRaIhWx-8s,0.034119103
hOwkrdG1zJw,0.068451092
3_Nv7zWS4u8,0.033149451
l2yjMa8j20U,0.001639344
ohzqxDHU1Bw,0.000101507
UR-_QXoOJnY,0.572209597
MhlH1f0Sk10,0.026184468
PO4Lp0K_FG4,0.005799133
67zLXQbaHY8,0.008905385
MBTsQSOUxkg,0.000536426
tkRRgIfH-ak,0.020965366
rny_27N8PaE,0.232100025
s3fjqVMzzEA,0.026523972
ukv_6VGlmVk,0.395103544
rEIIKZxy_d0,0.032437827
lDItRpRMw8c,0.251847774
oWZwcqXXjLQ,0.000540696
f5XsHsTDmTg,0.04717106
KLdhN6e_AGw,0.000835522
b6m0m5zza3E,0.183988795
QHBWlCq4P8Q,0.008007477
VZO_UjLuRpg,0.005695004
ydWNfNOzBRA,0.008237134
sb3LOPN0tmk,0.239214122
9E0F91qBPpc,0.01753705
ewYo5P2cq9U,0.613869965
A_gpdZgr7Ro,0.06435959
vJHYbcXThnI,0.032486655
